,170,603,601,690,637,704,701,714,XLK,XLV,XOP,QQQ,SHV,273011,695437,593038,LMB,AGM,TDS,MCD,FMY,EOI
,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,closingPrice,closingPrice,closingPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2023-03-21,1032.52,351.44,361.07,402.0,245.67,589.03,289.3,342.33,143.27427673339844,125.17777252197266,119.9442138671875,307.79083251953125,103.20714569091797,77280.0,11600.0,12800.0,16.69499969482422,126.30708312988281,9.671377182006836,262.5455017089844,10.321556091308594,13.606621742248535
2023-03-22,1077.47,350.64,359.88,400.51,245.8,583.92,289.68,339.66,141.84837341308594,123.28632354736328,116.72189331054688,303.6054382324219,103.24454498291016,76020.0,11540.0,13090.0,16.520000457763672,120.82554626464844,9.350881576538086,260.2718505859375,10.258121490478516,13.453229904174805
2023-03-23,1117.74,352.91,362.36,402.72,245.64,590.46,289.35,344.88,144.1555633544922,123.05113220214844,114.9942626953125,307.2056579589844,103.3100357055664,75460.0,12050.0,13640.0,16.0,120.28511810302734,9.190634727478027,261.9722595214844,10.285308837890625,13.498345375061035
2023-03-24,,,,,,,,,144.5318603515625,124.75636291503906,116.19776916503906,308.3363037109375,103.31939697265625,,,,16.020000457763672,120.97029876708984,9.152928352355957,263.6337585449219,10.285308837890625,13.507367134094238
2023-03-26,1102.4,351.61,360.86,401.55,245.66,586.61,289.19,343.09,,,,,,76200.0,11790.0,13440.0,,,,,,
2023-03-27,1118.23,352.74,362.53,403.89,245.97,593.94,289.2,344.42,143.41290283203125,125.26597595214844,119.45892333984375,306.22381591796875,103.31939697265625,76340.0,12090.0,13790.0,16.510000228881836,123.41189575195312,9.350881576538086,266.072509765625,10.285308837890625,13.453229904174805
2023-03-28,1257.02,354.28,364.16,404.97,245.76,597.54,289.22,347.09,142.7395477294922,124.51136016845703,121.02156066894531,304.5972595214844,103.32875061035156,75110.0,11900.0,13020.0,16.6200008392334,122.31173706054688,9.313177108764648,268.02557373046875,10.285308837890625,13.399092674255371
2023-03-29,1271.61,353.77,363.8,405.02,245.46,597.92,289.55,347.02,145.72999572753906,124.85436248779297,122.39977264404297,310.1512756347656,103.33810424804688,76540.0,11380.0,12680.0,17.110000610351562,127.66781616210938,9.454571723937988,269.5704040527344,10.412175178527832,13.53443717956543
2023-03-30,1288.27,354.05,363.85,405.12,245.59,598.5,289.34,348.67,147.4232940673828,125.53057861328125,122.29300689697266,313.08697509765625,103.35682678222656,80520.0,11220.0,12650.0,17.0,125.90177154541016,9.680801391601562,269.9105224609375,10.339679718017578,13.651734352111816
2023-03-31,,,,,,,,,149.53244018554688,126.87321472167969,123.83622741699219,318.2937927246094,103.36615753173828,,,,17.299999237060547,128.536376953125,9.907033920288086,271.67889404296875,10.285308837890625,13.732943534851074
2023-04-02,1272.01,355.66,364.94,405.07,245.85,598.85,288.88,353.45,,,,,,81250.0,11570.0,12980.0,,,,,,
2023-04-03,1300.35,356.19,365.41,405.54,246.13,600.21,289.2,355.1,149.29478454589844,128.2942352294922,129.9412078857422,317.5202331542969,103.35771179199219,81250.0,11200.0,12550.0,17.450000762939453,128.536376953125,9.9541654586792,274.1371765136719,10.171481132507324,13.787077903747559
2023-04-04,1312.55,356.76,365.67,405.53,246.12,599.64,289.22,355.92,148.47291564941406,128.31382751464844,126.95179748535156,316.4490661621094,103.3952865600586,81560.0,11100.0,12280.0,17.420000076293945,126.77995300292969,9.878753662109375,274.2731628417969,10.35360336303711,13.678803443908691
2023-04-05,,,,,,,,,146.77964782714844,130.52865600585938,128.17471313476562,313.324951171875,103.45159149169922,,,,17.110000610351562,125.66049194335938,10.246379852294922,274.0205078125,10.38092041015625,13.588576316833496
2023-04-06,,,,,,,,,147.61143493652344,130.85208129882812,126.36944580078125,315.43743896484375,103.45159149169922,,,,16.790000915527344,128.43984985351562,10.444332122802734,274.8658447265625,10.280756950378418,13.678803443908691
2023-04-09,1319.03,356.86,365.71,405.49,246.3,599.52,289.06,355.52,,,,,,80910.0,11020.0,12250.0,,,,,,
2023-04-10,1315.69,357.0,365.75,405.48,246.27,599.21,289.2,355.45,147.53221130371094,130.7638702392578,129.0870819091797,315.2589111328125,103.44220733642578,81500.0,11020.0,12100.0,17.649999618530273,127.33006286621094,10.538594245910645,275.7306213378906,10.326286315917969,13.769034385681152
2023-04-11,,,,,,,,,146.14588928222656,131.2048797607422,130.87294006347656,313.2356872558594,103.46099090576172,,,,17.940000534057617,126.71241760253906,10.585726737976074,276.4107666015625,10.326286315917969,13.80512523651123
2023-04-12,,,,,,,,,145.31411743164062,131.2440948486328,129.8052978515625,310.4686279296875,103.47036743164062,,,,17.729999542236328,126.45185089111328,10.548020362854004,277.2074890136719,10.235223770141602,13.787077903747559
2023-04-13,1317.14,356.74,365.19,404.5,246.29,595.25,289.63,355.06,148.0174102783203,132.94932556152344,130.58175659179688,316.54827880859375,103.52669525146484,83280.0,10900.0,12050.0,18.059999465942383,126.7027359008789,10.472609519958496,280.87054443359375,10.308073043823242,13.967538833618164
2023-04-14,,,,,,,,,147.1955108642578,131.881103515625,130.46530151367188,315.95318603515625,103.5079345703125,,,,17.899999618530273,126.47115325927734,10.255806922912598,280.78314208984375,10.362709045410156,13.967538833618164
2023-04-16,1320.79,356.05,364.09,403.2,246.05,590.75,289.71,354.2,,,,,,83400.0,10810.0,12180.0,,,,,,
2023-04-17,1308.92,355.2,363.04,402.27,246.15,586.9,289.85,352.07,147.730224609375,131.77330017089844,128.12619018554688,316.220947265625,103.51730346679688,82620.0,10950.0,12450.0,18.25,128.27581787109375,10.41605281829834,281.1037292480469,10.581255912780762,13.967538833618164
2023-04-18,1326.82,355.18,363.14,402.89,246.03,589.16,289.87,350.94,148.18572998046875,130.8716583251953,127.6894302368164,316.2407531738281,103.53607940673828,81320.0,11270.0,12770.0,17.09000015258789,129.31805419921875,10.152116775512695,282.6583557128906,10.48108959197998,14.003630638122559
2023-04-19,1322.6,355.45,363.28,402.51,246.11,587.83,289.68,351.03,147.75994873046875,131.27349853515625,126.25297546386719,316.092041015625,103.54548645019531,79200.0,11370.0,12770.0,16.670000076293945,133.043212890625,10.14268970489502,283.0081481933594,10.608572959899902,14.057767868041992
2023-04-20,1310.68,355.66,363.51,402.67,246.19,588.14,289.63,351.07,146.78952026367188,130.73448181152344,124.25358581542969,313.6820373535156,103.60179901123047,76810.0,11480.0,12800.0,16.780000686645508,130.65951538085938,9.803343772888184,282.74578857421875,10.563044548034668,13.967538833618164
2023-04-21,,,,,,,,,146.31423950195312,131.61651611328125,123.17625427246094,314.0093078613281,103.6111831665039,,,,17.1200008392334,131.1227264404297,9.690227508544922,283.7757263183594,10.426451683044434,13.976627349853516
2023-04-23,1313.52,355.62,363.13,402.04,246.19,585.97,289.74,351.1,,,,,,76480.0,11500.0,12880.0,,,,,,
2023-04-24,1317.81,355.79,363.2,402.17,246.22,586.22,289.79,351.05,145.67062377929688,132.3515167236328,125.43770599365234,313.354736328125,103.62055969238281,76260.0,11590.0,12940.0,16.760000228881836,130.51475524902344,9.605391502380371,284.8833923339844,10.426451683044434,14.003887176513672
2023-04-25,,,,,,,,,142.56134033203125,130.94029235839844,121.34185028076172,307.4436950683594,103.64874267578125,,,,15.970000267028809,127.99595642089844,9.209488868713379,283.2413635253906,10.308073043823242,13.894837379455566
2023-04-26,,,,,,,,,144.68038940429688,129.07823181152344,119.22598266601562,309.30816650390625,103.65812683105469,,,,16.360000610351562,127.33006286621094,9.030387878417969,281.5409851074219,10.38092041015625,13.913013458251953
2023-04-27,1316.38,356.46,363.77,402.8,246.27,588.22,289.79,354.06,147.7500762939453,129.75445556640625,120.14802551269531,317.7185974121094,103.67688751220703,74520.0,11800.0,13080.0,16.31999969482422,128.43984985351562,9.23776626586914,286.36029052734375,10.563044548034668,14.003887176513672
2023-04-28,,,,,,,,,149.3542022705078,130.86187744140625,123.370361328125,319.9104309082031,103.686279296875,,,,16.940000534057617,128.6328582763672,9.426291465759277,287.361083984375,10.4719820022583,14.122024536132812
2023-04-30,1331.39,357.39,364.64,403.58,246.36,590.53,289.84,357.95,,,,,,73400.0,11760.0,13230.0,,,,,,
2023-05-01,1347.37,357.97,365.03,403.76,246.27,591.4,289.86,361.41,149.44332885742188,131.5380859375,122.50655364990234,319.54345703125,103.67498016357422,72800.0,11720.0,13300.0,16.770000457763672,128.05384826660156,9.416865348815918,289.1391296386719,10.421658515930176,14.212903022766113
2023-05-02,1338.26,358.35,365.63,404.74,246.21,594.44,289.94,361.73,148.047119140625,130.9696807861328,116.85777282714844,316.7565002441406,103.7032470703125,74320.0,11910.0,13450.0,17.200000762939453,124.53136444091797,8.888993263244629,289.6152648925781,10.147163391113281,14.203814506530762
2023-05-03,1327.28,359.29,366.88,406.02,246.29,598.79,289.86,363.13,146.7994384765625,130.79327392578125,114.57691192626953,314.6836853027344,103.72209930419922,71500.0,12020.0,13750.0,17.260000228881836,122.48544311523438,8.898419380187988,286.8460998535156,10.220361709594727,14.267427444458008
2023-05-04,1322.37,359.93,367.83,406.81,246.39,601.33,289.79,363.73,146.0963897705078,129.75445556640625,112.85897827148438,313.5729675292969,103.77863311767578,70500.0,12080.0,13710.0,16.110000610351562,122.46614837646484,9.011534690856934,286.7878112792969,10.30271053314209,14.09476375579834
2023-05-05,,,,,,,,,149.76019287109375,130.92066955566406,116.78983306884766,320.2377014160156,103.76921081542969,,,,17.040000915527344,125.3420181274414,7.4750494956970215,288.18695068359375,10.385059356689453,14.367390632629395
2023-05-07,1337.64,360.11,367.68,406.14,246.38,598.82,289.87,363.61,,,,,,68660.0,12180.0,13770.0,,,,,,
2023-05-08,1336.08,360.21,367.76,406.1,246.45,598.41,289.89,363.42,149.68096923828125,130.636474609375,117.11012268066406,321.0311279296875,103.77863311767578,68960.0,11900.0,13550.0,17.15999984741211,125.52538299560547,7.022587299346924,288.2744140625,10.394208908081055,14.394651412963867
2023-05-09,1311.14,360.66,368.2,406.43,246.5,599.05,289.82,363.73,148.53233337402344,129.76426696777344,116.46954345703125,318.99798583984375,103.77863311767578,68500.0,11900.0,13460.0,20.209999084472656,125.13936614990234,6.777503967285156,288.2452697753906,10.275260925292969,14.358304023742676
2023-05-10,1320.41,361.63,369.44,407.43,246.61,602.32,289.79,365.84,150.34442138671875,130.12684631347656,115.79983520507812,322.4692687988281,103.8163070678711,69300.0,12280.0,13650.0,18.600000381469727,119.33936309814453,6.7586517333984375,288.1578369140625,10.348458290100098,14.285602569580078
2023-05-11,1335.32,362.58,370.82,409.0,246.61,607.81,289.75,367.12,149.6710662841797,129.72503662109375,114.45072937011719,323.5205078125,103.85400390625,68440.0,12550.0,13870.0,19.31999969482422,124.3287124633789,6.975456237792969,286.4283142089844,10.394208908081055,14.185637474060059
2023-05-12,,,,,,,,,149.47303771972656,129.5486602783203,115.51837158203125,322.3601379394531,103.85400390625,,,,19.360000610351562,124.26115417480469,6.984882354736328,287.7400207519531,10.366759300231934,14.231077194213867
2023-05-14,1341.63,362.52,370.48,408.24,246.66,605.45,289.67,366.58,,,,,,66310.0,12280.0,13750.0,,,,,,
2023-05-15,1342.23,362.72,370.52,408.06,246.7,604.45,289.66,366.72,150.71080017089844,129.32325744628906,117.70216369628906,324.105712890625,103.86341094970703,67790.0,12320.0,13850.0,20.440000534057617,131.93338012695312,6.871766567230225,287.5068359375,10.385059356689453,14.194726943969727
2023-05-16,1348.75,362.79,370.14,406.51,247.84,599.54,289.83,367.01,150.8692169189453,128.24522399902344,114.34395599365234,324.47265625,103.86341094970703,67730.0,12550.0,14180.0,20.6299991607666,129.13470458984375,6.579552173614502,285.8064270019531,10.348458290100098,14.185637474060059
2023-05-17,1366.16,362.18,369.2,405.8,247.68,596.84,289.86,366.44,152.87936401367188,128.40203857421875,116.84806823730469,328.4001159667969,103.88225555419922,68000.0,13100.0,14890.0,20.690000534057617,131.7982940673828,6.730372428894043,285.135986328125,10.339310646057129,14.33104133605957
2023-05-18,1349.38,361.85,368.39,404.4,247.96,592.18,290.28,365.86,156.0084686279297,128.08839416503906,119.1968765258789,334.49957275390625,103.91051483154297,69260.0,13080.0,14890.0,21.81999969482422,135.5041046142578,6.532420635223389,285.7092590332031,10.238662719726562,14.41282844543457
2023-05-19,,,,,,,,,155.93911743164062,128.68621826171875,119.42008972167969,333.745849609375,103.91051483154297,,,,21.40999984741211,136.0059356689453,6.551272869110107,287.1667175292969,10.30271053314209,14.449434280395508
2023-05-21,1344.52,361.41,367.69,403.63,248.17,589.61,290.48,365.46,,,,,,69030.0,13060.0,14650.0,,,,,,
2023-05-22,1339.0,361.44,367.87,404.45,248.07,592.2,290.54,366.85,156.23619079589844,128.81362915039062,121.49713897705078,334.8665771484375,103.91051483154297,70800.0,12800.0,14360.0,21.520000457763672,134.96368408203125,7.041440010070801,281.1426086425781,10.28441047668457,14.577547073364258
2023-05-23,1323.9,361.01,367.24,403.88,247.98,590.47,290.42,366.0,153.9290008544922,127.40239715576172,121.80772399902344,330.6216735839844,103.92935180664062,71500.0,12800.0,14370.0,21.299999237060547,134.58729553222656,7.022587299346924,278.2471008300781,10.366759300231934,14.174901962280273
2023-05-24,1318.07,361.51,367.69,403.92,248.61,590.62,290.46,366.46,152.80014038085938,126.53019714355469,122.44831085205078,328.9257507324219,103.92935180664062,71050.0,12530.0,14340.0,21.030000686645508,132.45452880859375,6.692667484283447,277.8099365234375,10.174613952636719,14.037637710571289
2023-05-25,,,,,,,,,158.66221618652344,125.236572265625,119.1483383178711,336.9294738769531,103.97647094726562,,,,21.110000610351562,130.6305389404297,6.353320598602295,277.42120361328125,10.220361709594727,14.174901962280273
2023-05-26,,,,,,,,,163.16769409179688,124.98175811767578,118.74069213867188,345.53814697265625,103.99530792236328,,,,21.360000610351562,131.60523986816406,6.343894958496094,277.926513671875,10.211211204528809,14.266410827636719
2023-05-28,1327.79,361.31,367.46,403.43,248.63,589.3,290.37,365.22,,,,,,70410.0,12600.0,14320.0,,,,,,
2023-05-29,1335.14,361.11,367.2,403.29,248.7,588.82,290.54,363.92,,,,,,70840.0,12640.0,14300.0,,,,,,
2023-05-30,1323.82,361.38,367.86,404.44,248.84,592.59,290.61,363.43,164.03909301757812,124.20755004882812,116.39189147949219,347.105224609375,104.00474548339844,70900.0,12650.0,14090.0,20.3799991607666,130.65951538085938,6.409879207611084,276.8382568359375,10.311860084533691,14.184053421020508
2023-05-31,1316.35,362.24,369.19,406.25,248.86,597.99,290.65,364.2,162.67259216308594,125.27577209472656,114.61573028564453,345.13153076171875,104.02359008789062,75060.0,11970.0,14060.0,20.829999923706055,129.13470458984375,6.296762943267822,277.0228271484375,10.311860084533691,14.092541694641113
2023-06-01,1301.42,362.91,369.78,406.34,248.89,598.4,290.71,365.35,164.32623291015625,126.09898376464844,115.46984100341797,349.1185302734375,104.09172058105469,78080.0,11780.0,14150.0,21.010000228881836,131.54736328125,6.221353054046631,279.7045593261719,10.27048397064209,14.156599998474121
2023-06-02,,,,,,,,,165.26695251464844,127.71602630615234,120.21597290039062,351.73681640625,104.10116577148438,,,,21.510000228881836,135.89013671875,6.560699462890625,283.1819763183594,10.298069953918457,14.321317672729492
2023-06-04,1329.82,362.84,369.1,404.84,248.75,593.41,290.77,367.4,,,,,,76900.0,12240.0,14560.0,,,,,,
2023-06-05,1337.94,362.87,369.44,405.93,248.75,597.05,290.89,367.91,164.3163604736328,128.1765899658203,118.536865234375,351.9847717285156,104.10116577148438,78460.0,12230.0,14600.0,21.719999313354492,133.41957092285156,6.494715213775635,281.736328125,10.307263374328613,14.275562286376953
2023-06-06,1328.79,361.95,368.51,405.28,248.73,595.09,290.66,367.38,164.27674865722656,127.10839080810547,120.83714294433594,351.92529296875,104.12010955810547,79350.0,12400.0,14740.0,23.0,140.8215789794922,6.796356678009033,277.93658447265625,10.325652122497559,14.339621543884277
2023-06-07,1341.45,361.93,368.65,405.98,248.7,597.15,290.89,368.07,161.8209991455078,126.60860443115234,125.28239440917969,345.9547424316406,104.1390380859375,78370.0,12850.0,14930.0,23.5,143.1087646484375,7.0131611824035645,275.35784912109375,10.35323715209961,14.330470085144043
2023-06-08,1345.65,361.44,368.08,405.46,248.61,594.95,290.89,367.22,163.57369995117188,127.42200469970703,124.63211059570312,350.2491149902344,104.20526885986328,78930.0,12930.0,14800.0,23.3799991607666,145.1933135986328,7.088571548461914,279.1478271484375,10.34404182434082,14.3853759765625
2023-06-09,,,,,,,,,164.3856658935547,127.81402587890625,123.54505920410156,351.5880432128906,104.20526885986328,,,,22.510000228881836,145.3284149169922,7.022587299346924,280.1343688964844,10.334847450256348,14.37622356414795
2023-06-11,1349.83,361.48,368.2,406.0,248.21,596.53,291.01,367.11,,,,,,78000.0,13050.0,14950.0,,,,,,
2023-06-12,1343.0,361.61,368.54,407.01,248.14,599.85,291.15,367.51,167.96034240722656,128.27462768554688,121.47773742675781,357.5288391113281,104.22420501708984,77800.0,13190.0,14970.0,23.5,145.0968017578125,7.239391803741455,281.8730773925781,10.34404182434082,14.51348876953125
2023-06-13,1348.82,361.64,368.85,407.68,248.31,601.98,291.08,367.34,168.9802703857422,128.92144775390625,122.73948669433594,360.276123046875,104.24313354492188,82090.0,13140.0,15100.0,22.979999542236328,144.75904846191406,7.145129203796387,281.8534851074219,10.316457748413086,14.614151000976562
2023-06-14,1345.18,361.48,368.57,407.13,248.33,600.41,291.06,366.85,170.7230682373047,127.59840393066406,121.03126525878906,362.8944091796875,104.25257873535156,81820.0,12900.0,14840.0,23.440000534057617,144.58534240722656,7.0726637840271,281.7460632324219,10.408405303955078,14.75141716003418
2023-06-15,1359.14,362.41,369.48,407.49,248.4,601.34,291.11,368.57,172.92132568359375,129.57806396484375,123.44800567626953,367.2185974121094,104.32829284667969,81170.0,13100.0,15000.0,23.049999237060547,145.3922576904297,7.381850719451904,285.81927490234375,10.34404182434082,14.815471649169922
2023-06-16,,,,,,,,,171.49542236328125,129.5682373046875,123.98181915283203,364.9077453613281,104.3377456665039,,,,24.09000015258789,144.37144470214844,7.275568008422852,286.884033203125,10.390016555786133,14.778867721557617
2023-06-18,1352.31,363.5,370.96,409.54,248.28,607.8,291.05,369.53,,,,,,79570.0,13030.0,14900.0,,,,,,
2023-06-19,1346.55,363.53,370.64,408.6,248.21,604.43,291.05,370.13,,,,,,81300.0,12840.0,14750.0,,,,,,
2023-06-20,1345.04,364.16,371.44,409.16,248.29,605.52,291.71,371.34,170.33644104003906,129.42263793945312,120.97480010986328,364.3853759765625,104.3377456665039,80070.0,12910.0,14830.0,23.559999465942383,142.56314086914062,7.275568008422852,286.23931884765625,10.445184707641602,14.659906387329102
2023-06-21,1344.36,364.54,371.86,409.4,248.37,606.43,291.73,371.82,167.81600952148438,129.44229125976562,122.20573425292969,359.41961669921875,104.34721374511719,75340.0,12900.0,14930.0,24.200000762939453,140.58958435058594,7.111311912536621,287.68499755859375,10.41759967803955,14.641475677490234
2023-06-22,1341.98,365.29,372.36,409.31,248.5,605.49,292.31,373.15,169.1853790283203,130.32794189453125,119.89038848876953,363.6603698730469,104.38505554199219,75870.0,12750.0,14780.0,23.899999618530273,139.72433471679688,6.898745536804199,286.4932861328125,10.27048397064209,14.68754768371582
2023-06-23,,,,,,,,,167.34963989257812,129.89495849609375,118.8743667602539,360.05523681640625,104.39453125,,,,22.360000610351562,137.05078125,7.03401517868042,283.1819763183594,10.187732696533203,14.650690078735352
2023-06-25,1317.38,364.75,371.91,409.42,248.36,606.0,292.62,371.68,,,,,,75000.0,12420.0,14450.0,,,,,,
2023-06-26,1319.31,364.38,371.88,410.15,248.46,608.53,292.35,370.35,166.14898681640625,129.15692138671875,120.71102142333984,355.228515625,104.41344451904297,75780.0,12500.0,14590.0,23.31999969482422,136.33135986328125,7.430161952972412,282.3809814453125,10.307263374328613,14.558548927307129
2023-06-27,1306.57,363.88,371.3,409.45,248.4,606.44,292.62,369.36,169.42352294921875,128.8616943359375,121.3655776977539,361.3363952636719,104.43238067626953,73320.0,12460.0,14530.0,24.170000076293945,136.90496826171875,7.7779974937438965,284.5397033691406,10.242899894714355,14.696762084960938
2023-06-28,1306.04,363.58,371.22,409.71,248.39,606.79,292.69,367.77,169.5227508544922,128.44839477539062,122.74305725097656,362.0415344238281,104.44183349609375,76410.0,12420.0,14400.0,25.0,138.00352478027344,7.816645622253418,284.969482421875,10.362431526184082,14.853405952453613
2023-06-29,1313.65,363.49,370.69,408.38,248.42,602.78,292.8,367.67,169.82046508789062,129.2848358154297,125.1170425415039,361.3165283203125,104.46077728271484,75700.0,12330.0,14420.0,24.270000457763672,137.70216369628906,8.038874626159668,287.6361389160156,10.307263374328613,14.927119255065918
2023-06-30,,,,,,,,,172.5194549560547,130.61331176757812,125.85950469970703,366.8880920410156,104.51753234863281,,,,24.729999542236328,139.7437744140625,7.951916217803955,291.48468017578125,10.252092361450195,15.194334030151367
2023-07-02,1324.38,364.45,371.33,408.0,248.61,601.27,293.1,370.2,,,,,,75550.0,12380.0,14530.0,,,,,,
2023-07-03,1329.96,364.95,371.92,408.8,248.7,603.67,293.23,372.11,172.15232849121094,129.54071044921875,126.03535461425781,367.7521057128906,104.50993347167969,74900.0,12500.0,14450.0,25.75,140.63819885253906,8.27076530456543,287.9975280761719,10.302915573120117,15.231189727783203
2023-07-04,1342.94,365.28,372.03,408.26,248.72,601.84,293.27,373.17,,,,,,74300.0,12390.0,14400.0,,,,,,
2023-07-05,1345.46,365.54,372.24,408.47,248.7,602.57,293.45,375.28,171.090576171875,129.47181701660156,125.43941497802734,367.7422180175781,104.52894592285156,75140.0,12500.0,14600.0,25.280000686645508,137.13827514648438,8.116170883178711,290.00970458984375,10.367597579956055,15.277260780334473
2023-07-06,1328.12,365.37,371.69,407.26,248.79,598.65,293.57,375.17,170.6341094970703,128.43856811523438,122.28389739990234,364.94146728515625,104.58595275878906,73110.0,12600.0,14620.0,24.329999923706055,134.6591796875,8.164482116699219,288.0757141113281,10.376837730407715,14.94554615020752
2023-07-07,,,,,,,,,169.88992309570312,126.94279479980469,125.75204467773438,363.7298583984375,104.58595275878906,,,,26.290000915527344,135.80638122558594,8.464008331298828,285.32110595703125,10.395319938659668,15.148262977600098
2023-07-09,1321.05,364.82,370.93,406.56,248.87,596.31,293.57,374.1,,,,,,73600.0,12280.0,14150.0,,,,,,
2023-07-10,1327.25,364.28,370.45,406.71,248.86,596.72,293.49,373.05,170.33644104003906,127.94652557373047,126.81690979003906,363.8490295410156,104.60494995117188,74530.0,12330.0,14050.0,25.940000534057617,137.70216369628906,8.13549518585205,287.6556701660156,10.321394920349121,15.203546524047852
2023-07-11,1335.57,364.5,370.81,407.38,248.92,598.75,293.54,373.53,170.7035675048828,127.9760513305664,129.96266174316406,365.64666748046875,104.60494995117188,74560.0,12730.0,14540.0,25.809999465942383,139.0535125732422,8.029213905334473,287.89984130859375,10.312154769897461,15.249618530273438
2023-07-12,1357.29,365.37,371.87,408.68,248.9,602.83,293.67,375.08,172.6385498046875,127.63162231445312,130.4315948486328,370.2647705078125,104.63345336914062,74790.0,13080.0,15050.0,25.84000015258789,140.5701446533203,7.951916217803955,288.74969482421875,10.376837730407715,15.369404792785645
2023-07-13,1372.69,365.82,372.48,409.38,248.9,604.89,293.37,375.87,174.8910369873047,127.68083953857422,130.77352905273438,376.5513610839844,104.69044494628906,75480.0,13350.0,15640.0,25.959999084472656,143.195068359375,7.864956378936768,288.36871337890625,10.367597579956055,15.535259246826172
2023-07-14,,,,,,,,,174.633056640625,129.59974670410156,126.09398651123047,376.471923828125,104.69994354248047,,,,26.780000686645508,145.80056762695312,7.381850719451904,288.0952453613281,10.339879035949707,15.470758438110352
2023-07-16,1361.36,366.53,373.7,411.66,248.22,611.94,292.66,376.13,,,,,,74300.0,13060.0,15400.0,,,,,,
2023-07-17,1362.77,366.48,373.61,411.29,248.29,610.41,293.07,375.86,176.86570739746094,129.0093231201172,126.63127899169922,379.9876708984375,104.70943450927734,76100.0,13040.0,15300.0,27.5,148.853271484375,6.7634758949279785,287.84124755859375,10.413799285888672,15.470758438110352
2023-07-18,1392.38,366.98,374.13,411.66,248.14,611.26,292.99,376.33,178.87010192871094,129.96385192871094,130.18736267089844,383.09619140625,104.71895599365234,76950.0,13590.0,15900.0,27.030000686645508,151.59487915039062,7.410837650299072,287.001220703125,10.478482246398926,15.489190101623535
2023-07-19,1416.2,367.56,374.82,412.26,248.09,612.98,293.09,377.2,178.423583984375,130.56410217285156,130.8516845703125,383.0068359375,104.73794555664062,80340.0,14120.0,16430.0,27.969999313354492,151.92543029785156,7.913265705108643,287.3040466308594,10.367597579956055,15.516834259033203
2023-07-20,1423.94,367.43,374.68,412.11,248.21,612.94,292.97,375.99,174.86126708984375,132.72903442382812,132.2389373779297,374.1778259277344,104.78545379638672,79040.0,13950.0,16300.0,26.239999771118164,151.98374938964844,7.8359694480896,290.23443603515625,10.367597579956055,15.4523344039917
2023-07-21,,,,,,,,,174.77197265625,134.0673370361328,132.9423370361328,373.05548095703125,104.79493713378906,,,,25.1299991607666,152.03237915039062,7.700700283050537,288.74969482421875,10.330639839172363,15.452332496643066
2023-07-23,1478.36,367.24,374.33,411.52,248.26,611.02,292.98,375.68,,,,,,79330.0,14200.0,16410.0,,,,,,
2023-07-24,1449.22,366.25,372.85,409.33,248.34,603.46,293.16,374.78,175.07957458496094,133.77212524414062,135.10137939453125,373.65142822265625,104.804443359375,78980.0,13650.0,15890.0,25.0,153.02398681640625,7.903604507446289,288.4566650390625,10.265954971313477,15.443056106567383
2023-07-25,1416.45,364.89,371.04,407.23,248.52,596.53,292.97,372.35,177.08399963378906,133.71307373046875,135.55078125,376.18389892578125,104.81393432617188,79000.0,13010.0,15090.0,25.290000915527344,154.02536010742188,8.04853630065918,285.5751037597656,10.247476577758789,15.470882415771484
2023-07-26,1455.09,365.54,371.88,408.26,248.64,599.24,293.04,374.02,174.70249938964844,133.62449645996094,135.94154357910156,374.9325866699219,104.83293151855469,79640.0,13440.0,15640.0,25.65999984741211,154.80313110351562,8.058198928833008,284.979248046875,10.256715774536133,15.387407302856445
2023-07-27,,,,,,,,,174.19642639160156,132.6404571533203,134.954833984375,374.0387268066406,104.8709487915039,,,,24.600000381469727,154.1711883544922,7.623403549194336,288.3394470214844,10.219754219055176,15.41523265838623
2023-07-28,,,,,,,,,176.56802368164062,133.0341033935547,137.67074584960938,380.8516845703125,104.89944458007812,,,,25.860000610351562,155.61004638671875,7.758672714233398,287.2063293457031,10.358358383178711,15.591458320617676
2023-07-30,1498.84,366.05,372.2,408.4,248.62,599.87,293.04,375.54,,,,,,79900.0,13280.0,15620.0,,,,,,
2023-07-31,1511.28,366.34,372.45,408.71,248.72,600.64,293.15,376.73,176.97486877441406,132.0106658935547,139.73208618164062,381.05035400390625,104.91844177246094,79490.0,13280.0,15550.0,26.420000076293945,156.28086853027344,7.749011516571045,286.3955993652344,10.607844352722168,15.572906494140625
2023-08-01,1502.75,366.7,372.63,408.36,248.75,599.2,293.52,377.35,177.2725372314453,131.3218231201172,139.2729034423828,380.16644287109375,104.93465423583984,78640.0,13380.0,15800.0,27.34000015258789,158.31277465820312,7.662052154541016,284.3150329589844,10.593918800354004,15.49870777130127
2023-08-02,1507.8,366.49,372.22,407.86,248.74,597.57,293.31,376.77,172.88661193847656,131.41038513183594,137.00643920898438,371.8240051269531,104.95372772216797,77480.0,13440.0,15640.0,27.0,161.12242126464844,7.594417572021484,282.898681640625,10.538211822509766,15.433782577514648
